"Sub Sector","Category","Shipment MSU Internal","Date"
"GROOMING","MALE PREMIUM B&R SYS",26.932100000000002,"2023-11"
"GROOMING","MALE SHAVE PREP",3.4069,"2023-11"
"GROOMING","MALE SKIN CARE",0.6508,"2023-11"
"HAIR CARE","AUSSIE",0.9242000000000001,"2023-11"
"HAIR CARE","H&S",30.200899999999994,"2023-11"
"HAIR CARE","HERBAL ESSENCES",4.5644,"2023-11"
"HAIR CARE","PANTENE",48.348699999999994,"2023-11"
"HOME CARE","AIR CARE",8.036199999999997,"2023-11"
"HOME CARE","CLEANING PRODUCTS",9.828299999999999,"2023-11"
"HOME CARE","CLEANING SYSTEMS",1.2681000000000002,"2023-11"
"ORAL CARE","DENTAL FLOSS",0.41400000000000003,"2023-11"
"ORAL CARE","DENTIFRICE",8.624900000000002,"2023-11"
"ORAL CARE","DENTURE CARE",0.39740000000000003,"2023-11"
"ORAL CARE","MANUAL ORAL CARE",0.8769,"2023-11"
"ORAL CARE","ORAL RINSE",0.3749,"2023-11"
"ORAL CARE","POWER ORAL CARE",17.4361,"2023-11"
"PERSONAL CARE","APDO & BODY SPRAY",5.1401,"2023-11"
"PERSONAL CARE","MASS FRAGRANCE",0.9552,"2023-11"
"PERSONAL CARE","PERSONAL CLEANSING",0.5960000000000001,"2023-11"
"PHC CARE","RESPIRATORY CARE",0.0125,"2023-11"
"PHC CARE","SLEEP AID",2.5325,"2023-11"
"PHC CARE","VITAMINS & SUPPLEMENTS",0.0202,"2023-11"
"SKIN CARE","FEMALE SKIN CARE",6.92,"2023-11"
"BABY CARE","BABY WIPES",17.338100000000004,"2023-12"
"BABY CARE","DIAPER",52.535099999999986,"2023-12"
"DISH WASHING","ADW",14.545,"2023-12"
"DISH WASHING","HDW",20.8611,"2023-12"
"FABRIC CARE","FABRIC ENHANCER",3.7058,"2023-12"
"FABRIC CARE","LAUNDRY",73.6323,"2023-12"
"FEMININE CARE","INCO",2.7954000000000003,"2023-12"
"FEMININE CARE","LINERS",13.991299999999999,"2023-12"
"FEMININE CARE","PADS",17.316199999999995,"2023-12"
"FEMININE CARE","TAMPONS",7.246599999999999,"2023-12"
"GROOMING","FEMALE DISPOSABL RAZ",1.968,"2023-12"
"GROOMING","FEMALE HR RMVL APPLN",1.516,"2023-12"
"GROOMING","FEMALE PREM B&R SYS",2.2291,"2023-12"
"GROOMING","FEMALE SHAVE PREP",0.0906,"2023-12"
"GROOMING","MALE DISPOSABL RAZOR",18.870300000000004,"2023-12"
"GROOMING","MALE HAIR REMV APPLN",8.982,"2023-12"
"GROOMING","MALE OT SYSDBL EDGE",0.43920000000000003,"2023-12"
"GROOMING","MALE PREMIUM B&R SYS",15.3974,"2023-12"
"GROOMING","MALE SHAVE PREP",1.6885000000000001,"2023-12"
"GROOMING","MALE SKIN CARE",0.2601,"2023-12"
"HAIR CARE","AUSSIE",0.4200999999999999,"2023-12"
"HAIR CARE","H&S",17.7948,"2023-12"
"HAIR CARE","HERBAL ESSENCES",2.178,"2023-12"
"HAIR CARE","PANTENE",34.433099999999996,"2023-12"
"HOME CARE","AIR CARE",9.578499999999998,"2023-12"
"HOME CARE","CLEANING PRODUCTS",5.9044,"2023-12"
"HOME CARE","CLEANING SYSTEMS",1.5251000000000001,"2023-12"
"ORAL CARE","DENTAL FLOSS",0.3453,"2023-12"
"ORAL CARE","DENTIFRICE",4.519900000000001,"2023-12"
"ORAL CARE","DENTURE CARE",0.5217,"2023-12"
"ORAL CARE","MANUAL ORAL CARE",0.7298,"2023-12"
"ORAL CARE","ORAL RINSE",0.5283,"2023-12"
"ORAL CARE","POWER ORAL CARE",7.6962,"2023-12"
"PERSONAL CARE","APDO & BODY SPRAY",0.6787000000000001,"2023-12"
"PERSONAL CARE","MASS FRAGRANCE",0.036000000000000004,"2023-12"
"PERSONAL CARE","PERSONAL CLEANSING",0.245,"2023-12"
"PHC CARE","RESPIRATORY CARE",0.0125,"2023-12"
"PHC CARE","SLEEP AID",1.5168000000000001,"2023-12"
"PHC CARE","VITAMINS & SUPPLEMENTS",0.0276,"2023-12"
"SKIN CARE","FEMALE SKIN CARE",2.3891999999999998,"2023-12"
"BABY CARE","BABY WIPES",22.846,"2024-01"
"BABY CARE","DIAPER",58.35289999999999,"2024-01"
"DISH WASHING","ADW",18.2167,"2024-01"
"DISH WASHING","HDW",32.805499999999995,"2024-01"
"FABRIC CARE","FABRIC ENHANCER",4.8467,"2024-01"
"FABRIC CARE","LAUNDRY",107.25560000000003,"2024-01"
"FEMININE CARE","INCO",4.6209,"2024-01"
"FEMININE CARE","LINERS",17.3782,"2024-01"
"FEMININE CARE","PADS",31.105700000000002,"2024-01"
"FEMININE CARE","TAMPONS",10.2351,"2024-01"
"GROOMING","FEMALE DISPOSABL RAZ",3.1379,"2024-01"
"GROOMING","FEMALE HR RMVL APPLN",1.752,"2024-01"
"GROOMING","FEMALE PREM B&R SYS",3.1593999999999998,"2024-01"
"GROOMING","FEMALE SHAVE PREP",0.0126,"2024-01"
"GROOMING","MALE DISPOSABL RAZOR",38.314499999999995,"2024-01"
"GROOMING","MALE HAIR REMV APPLN",4.8,"2024-01"
"GROOMING","MALE OT SYSDBL EDGE",0.8219000000000001,"2024-01"
"GROOMING","MALE PREMIUM B&R SYS",25.217100000000002,"2024-01"
"GROOMING","MALE SHAVE PREP",2.6706000000000003,"2024-01"
"GROOMING","MALE SKIN CARE",0.5081,"2024-01"
"HAIR CARE","AUSSIE",1.1705999999999999,"2024-01"
"HAIR CARE","H&S",44.68409999999999,"2024-01"
"HAIR CARE","HERBAL ESSENCES",3.4882999999999997,"2024-01"
"HAIR CARE","PANTENE",43.56540000000002,"2024-01"
"HOME CARE","AIR CARE",7.410800000000002,"2024-01"
"HOME CARE","CLEANING PRODUCTS",12.551499999999999,"2024-01"
"HOME CARE","CLEANING SYSTEMS",1.6244,"2024-01"
"ORAL CARE","DENTAL FLOSS",0.8402999999999999,"2024-01"
"ORAL CARE","DENTIFRICE",11.739299999999997,"2024-01"
"ORAL CARE","DENTURE CARE",0.18329999999999996,"2024-01"
"ORAL CARE","MANUAL ORAL CARE",1.6186,"2024-01"
"ORAL CARE","ORAL RINSE",1.4519,"2024-01"
"ORAL CARE","POWER ORAL CARE",16.8894,"2024-01"
"PERSONAL CARE","APDO & BODY SPRAY",1.2908,"2024-01"
"PERSONAL CARE","MASS FRAGRANCE",0.1104,"2024-01"
"PERSONAL CARE","PERSONAL CLEANSING",0.5436000000000001,"2024-01"
"PHC CARE","RESPIRATORY CARE",0.0107,"2024-01"
"PHC CARE","SLEEP AID",1.0572,"2024-01"
"PHC CARE","VITAMINS & SUPPLEMENTS",0.0188,"2024-01"
"SKIN CARE","FEMALE SKIN CARE",8.2228,"2024-01"
"BABY CARE","BABY WIPES",27.6689,"2024-02"
"BABY CARE","DIAPER",45.162400000000005,"2024-02"
"DISH WASHING","ADW",14.928999999999997,"2024-02"
"DISH WASHING","HDW",22.023199999999996,"2024-02"
"FABRIC CARE","FABRIC ENHANCER",3.4606000000000003,"2024-02"
"FABRIC CARE","LAUNDRY",87.6628,"2024-02"
"FEMININE CARE","INCO",3.1776000000000004,"2024-02"
"FEMININE CARE","LINERS",15.135900000000001,"2024-02"
"FEMININE CARE","PADS",17.750500000000002,"2024-02"
"FEMININE CARE","TAMPONS",8.732500000000002,"2024-02"
"GROOMING","FEMALE DISPOSABL RAZ",2.9398,"2024-02"
"GROOMING","FEMALE HR RMVL APPLN",0.43199999999999994,"2024-02"
"GROOMING","FEMALE PREM B&R SYS",3.7096999999999993,"2024-02"
"GROOMING","FEMALE SHAVE PREP",0.0547,"2024-02"
"GROOMING","MALE DISPOSABL RAZOR",24.239100000000004,"2024-02"
"GROOMING","MALE HAIR REMV APPLN",6.4593,"2024-02"
"GROOMING","MALE OT SYSDBL EDGE",0.499,"2024-02"
"GROOMING","MALE PREMIUM B&R SYS",37.58850000000001,"2024-02"
"GROOMING","MALE SHAVE PREP",2.2918999999999996,"2024-02"
"GROOMING","MALE SKIN CARE",0.21699999999999997,"2024-02"
"HAIR CARE","AUSSIE",1.2158,"2024-02"
"HAIR CARE","H&S",41.32049999999999,"2024-02"
"HAIR CARE","HERBAL ESSENCES",3.0830000000000006,"2024-02"
"HAIR CARE","PANTENE",47.34320000000002,"2024-02"
"HOME CARE","AIR CARE",5.6168000000000005,"2024-02"
"HOME CARE","CLEANING PRODUCTS",8.5949,"2024-02"
"HOME CARE","CLEANING SYSTEMS",1.3342999999999998,"2024-02"
"ORAL CARE","DENTAL FLOSS",0.5069,"2024-02"
"ORAL CARE","DENTIFRICE",8.0049,"2024-02"
"ORAL CARE","DENTURE CARE",0.20909999999999998,"2024-02"
"ORAL CARE","MANUAL ORAL CARE",1.0675,"2024-02"
"ORAL CARE","ORAL RINSE",0.8545,"2024-02"
"ORAL CARE","POWER ORAL CARE",8.762900000000002,"2024-02"
"PERSONAL CARE","APDO & BODY SPRAY",1.6763000000000001,"2024-02"
"PERSONAL CARE","MASS FRAGRANCE",0.072,"2024-02"
"PERSONAL CARE","PERSONAL CLEANSING",0.2469,"2024-02"
"PHC CARE","RESPIRATORY CARE",0.0137,"2024-02"
"PHC CARE","SLEEP AID",3.1498,"2024-02"
"PHC CARE","VITAMINS & SUPPLEMENTS",0.041,"2024-02"
"SKIN CARE","FEMALE SKIN CARE",2.3629999999999995,"2024-02"
"BABY CARE","BABY WIPES",18.197599999999998,"2024-03"
"BABY CARE","DIAPER",53.6272,"2024-03"
"DISH WASHING","ADW",13.4979,"2024-03"
"DISH WASHING","HDW",15.072600000000001,"2024-03"
"FABRIC CARE","FABRIC ENHANCER",3.3260000000000005,"2024-03"
"FABRIC CARE","LAUNDRY",75.13809999999997,"2024-03"
"FEMININE CARE","INCO",4.106000000000001,"2024-03"
"FEMININE CARE","LINERS",18.5824,"2024-03"
"FEMININE CARE","PADS",15.389000000000003,"2024-03"
"FEMININE CARE","TAMPONS",10.534400000000002,"2024-03"
"GROOMING","FEMALE DISPOSABL RAZ",2.0688999999999997,"2024-03"
"GROOMING","FEMALE HR RMVL APPLN",0.212,"2024-03"
"GROOMING","FEMALE PREM B&R SYS",3.5241,"2024-03"
"GROOMING","FEMALE SHAVE PREP",0.11960000000000001,"2024-03"
"GROOMING","MALE DISPOSABL RAZOR",17.9204,"2024-03"
"GROOMING","MALE HAIR REMV APPLN",1.3570000000000002,"2024-03"
"GROOMING","MALE OT SYSDBL EDGE",0.3337,"2024-03"
"GROOMING","MALE PREMIUM B&R SYS",7.451,"2024-03"
"GROOMING","MALE SHAVE PREP",1.018,"2024-03"
"GROOMING","MALE SKIN CARE",0.1245,"2024-03"
"HAIR CARE","AUSSIE",0.1745,"2024-03"
"HAIR CARE","H&S",58.60070000000001,"2024-03"
"HAIR CARE","HERBAL ESSENCES",3.902100000000001,"2024-03"
"HAIR CARE","PANTENE",32.38469999999999,"2024-03"
"HOME CARE","AIR CARE",5.0212,"2024-03"
"HOME CARE","CLEANING PRODUCTS",7.6405,"2024-03"
"HOME CARE","CLEANING SYSTEMS",0.8756,"2024-03"
"ORAL CARE","DENTAL FLOSS",0.43400000000000005,"2024-03"
"ORAL CARE","DENTIFRICE",6.0308,"2024-03"
"ORAL CARE","DENTURE CARE",0.6402000000000001,"2024-03"
"ORAL CARE","MANUAL ORAL CARE",0.8939999999999999,"2024-03"
"ORAL CARE","ORAL RINSE",0.7075,"2024-03"
"ORAL CARE","POWER ORAL CARE",5.888399999999998,"2024-03"
"PERSONAL CARE","APDO & BODY SPRAY",1.1143999999999998,"2024-03"
"PERSONAL CARE","MASS FRAGRANCE",0.495,"2024-03"
"PERSONAL CARE","PERSONAL CLEANSING",0.017300000000000003,"2024-03"
"PHC CARE","RESPIRATORY CARE",0.0107,"2024-03"
"PHC CARE","SLEEP AID",2.4691,"2024-03"
"PHC CARE","VITAMINS & SUPPLEMENTS",0.0047,"2024-03"
"SKIN CARE","FEMALE SKIN CARE",2.6319000000000004,"2024-03"
